step,tl_id,start_at_step,cycle_time
267,0,-1,272
506,0,271,239
820,0,510,314
996,0,824,176
1385,0,1000,389
1600,0,1389,215
1881,0,1604,281
2054,0,1885,173
2239,0,2058,185
2427,0,2243,188
2765,0,2431,338
2968,0,2769,203
3234,0,2972,266
3512,0,3238,278
3826,0,3516,314
4200,0,3830,374
4415,0,4204,215
4840,0,4419,425
5034,0,4844,194
5252,0,5038,218
5485,0,5256,233
5721,0,5489,236
6065,0,5725,344
6400,0,6069,335
6708,0,6404,308
6917,0,6712,209
7018,0,6921,101
7281,0,7022,263
7520,0,7285,239
7822,0,7524,302
8142,0,7826,320
8393,0,8146,251
