step,tl_id,start_at_step,cycle_time
201,0,-1,206
395,0,205,194
595,0,399,200
906,0,599,311
1160,0,910,254
1375,0,1164,215
1614,0,1379,239
1910,0,1618,296
2251,0,1914,341
2532,0,2255,281
2789,0,2536,257
3043,0,2793,254
3390,0,3047,347
3683,0,3394,293
3991,0,3687,308
4323,0,3995,332
4559,0,4327,236
4930,0,4563,371
5271,0,4934,341
5525,0,5275,254
5782,0,5529,257
6066,0,5786,284
6293,0,6070,227
6487,0,6297,194
6690,0,6491,203
6869,0,6694,179
7111,0,6873,242
7350,0,7115,239
7556,0,7354,206
7885,0,7560,329
8124,0,7889,239
8480,0,8128,356
8764,0,8484,284
9015,0,8768,251
