step,tl_id,start_at_step,cycle_time
153,0,-1,158
410,0,157,257
688,0,414,278
915,0,692,227
1121,0,919,206
1519,0,1125,398
1839,0,1523,320
2183,0,1843,344
2509,0,2187,326
2751,0,2513,242
3104,0,2755,353
3376,0,3108,272
3588,0,3380,212
3857,0,3592,269
4213,0,3861,356
4488,0,4217,275
4595,0,4492,107
4954,0,4599,359
5235,0,4958,281
5483,0,5239,248
5785,0,5487,302
6105,0,5789,320
6317,0,6109,212
6649,0,6321,332
6984,0,6653,335
7223,0,6988,239
7417,0,7227,194
7695,0,7421,278
8000,0,7699,305
8245,0,8004,245
8457,0,8249,212
8621,0,8461,164
8770,0,8625,149
8970,0,8774,200
