step,tl_id,start_at_step,cycle_time
243,0,-1,248
467,0,247,224
700,0,471,233
981,0,704,281
1235,0,985,254
1597,0,1239,362
1842,0,1601,245
2063,0,1846,221
2446,0,2067,383
2793,0,2450,347
3029,0,2797,236
3259,0,3033,230
3411,0,3263,152
3722,0,3415,311
3907,0,3726,185
4197,0,3911,290
4364,0,4201,167
4681,0,4368,317
4887,0,4685,206
5222,0,4891,335
5467,0,5226,245
5709,0,5471,242
5948,0,5713,239
6226,0,5952,278
6534,0,6230,308
6881,0,6538,347
7273,0,6885,392
7629,0,7277,356
7808,0,7633,179
8023,0,7812,215
8274,0,8027,251
8567,0,8278,293
8806,0,8571,239
