step,tl_id,start_at_step,cycle_time
198,0,-1,203
407,0,202,209
706,0,411,299
1083,0,710,377
1250,0,1087,167
1660,0,1254,410
1929,0,1664,269
2144,0,1933,215
2326,0,2148,182
2649,0,2330,323
2978,0,2653,329
3280,0,2982,302
3534,0,3284,254
3707,0,3538,173
3961,0,3711,254
4230,0,3965,269
4535,0,4234,305
4852,0,4539,317
5169,0,4856,317
5444,0,5173,275
5617,0,5448,173
5913,0,5621,296
6215,0,5917,302
6496,0,6219,281
6822,0,6500,326
6941,0,6826,119
7102,0,6945,161
7293,0,7106,191
7559,0,7297,266
7786,0,7563,227
8028,0,7790,242
8144,0,8032,116
8500,0,8148,356
8859,0,8504,359
9152,0,8863,293
