step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
50,0,25,1,25,24,0
61,0,54,2,7,0,2
81,0,65,3,16,9,0
161,0,85,0,76,57,0
241,0,165,1,76,43,0
261,0,245,2,16,0,16
374,0,265,3,109,56,0
415,0,378,0,37,0,4
432,0,419,1,13,0,16
485,0,436,2,49,0,11
556,0,489,3,67,43,0
678,0,560,0,118,80,0
797,0,682,1,115,24,0
856,0,801,2,55,0,10
924,0,860,3,64,0,3
1001,0,928,0,73,0,0
1108,0,1005,1,103,22,0
1185,0,1112,2,73,0,10
1301,0,1189,3,112,17,0
1396,0,1305,0,91,8,0
1458,0,1400,1,58,0,5
1490,0,1462,2,28,0,27
1552,0,1494,3,58,0,13
1659,0,1556,0,103,51,0
1766,0,1663,1,103,24,0
1840,0,1770,2,70,0,6
1908,0,1844,3,64,0,13
1937,0,1912,0,25,0,16
2035,0,1941,1,94,54,0
2118,0,2039,2,79,0,1
2147,0,2122,3,25,0,29
2239,0,2151,0,88,1,0
2277,0,2243,1,34,0,13
2315,0,2281,2,34,0,22
2383,0,2319,3,64,0,13
2439,0,2387,0,52,0,7
2459,0,2443,1,16,0,31
2518,0,2463,2,55,0,17
2625,0,2522,3,103,10,0
2675,0,2629,0,46,0,16
2716,0,2679,1,37,0,22
2796,0,2720,2,76,0,9
2909,0,2800,3,109,8,0
2995,0,2913,0,82,0,5
3069,0,2999,1,70,0,11
3113,0,3073,2,40,0,23
3184,0,3117,3,67,0,8
3282,0,3188,0,94,9,0
3329,0,3286,1,43,0,16
3445,0,3333,2,112,16,0
3555,0,3449,3,106,18,0
3665,0,3559,0,106,26,0
3715,0,3669,1,46,0,20
3801,0,3719,2,82,0,6
3815,0,3805,3,10,0,31
3898,0,3819,0,79,29,0
4002,0,3902,1,100,19,0
4112,0,4006,2,106,8,0
4195,0,4116,3,79,0,5
4209,0,4199,0,10,0,27
4310,0,4213,1,97,25,0
4348,0,4314,2,34,0,23
4440,0,4352,3,88,15,0
4469,0,4444,0,25,0,29
4591,0,4473,1,118,43,0
4683,0,4595,2,88,3,0
4757,0,4687,3,70,0,4
4879,0,4761,0,118,33,0
4950,0,4883,1,67,0,3
4964,0,4954,2,10,0,35
5047,0,4968,3,79,11,0
5121,0,5051,0,70,16,0
5186,0,5125,1,61,0,4
5248,0,5190,2,58,0,11
5343,0,5252,3,91,10,0
5432,0,5347,0,85,14,0
5455,0,5436,1,19,0,32
5469,0,5459,2,10,0,35
5588,0,5473,3,115,63,0
5650,0,5592,0,58,0,9
5697,0,5654,1,43,0,20
5804,0,5701,2,103,25,0
5926,0,5808,3,118,30,0
5946,0,5930,0,16,0,33
5981,0,5950,1,31,0,27
6091,0,5985,2,106,48,0
6159,0,6095,3,64,19,0
6221,0,6163,0,58,0,8
6265,0,6225,1,40,0,24
6294,0,6269,2,25,0,10
6326,0,6298,3,28,0,4
6424,0,6330,0,94,30,0
6465,0,6428,1,37,0,20
6587,0,6469,2,118,20,0
6676,0,6591,3,85,2,0
6777,0,6680,0,97,16,0
6875,0,6781,1,94,11,0
6991,0,6879,2,112,32,0
7080,0,6995,3,85,0,1
7190,0,7084,0,106,24,0
7234,0,7194,1,40,0,22
7287,0,7238,2,49,0,15
7403,0,7291,3,112,34,0
7429,0,7407,0,22,0,28
7491,0,7433,1,58,0,6
7532,0,7495,2,37,0,22
7567,0,7536,3,31,30,0
7656,0,7571,0,85,20,0
7670,0,7660,1,10,0,35
7759,0,7674,2,85,2,0
7788,0,7763,3,25,24,0
7847,0,7792,0,55,54,0
7864,0,7851,1,13,0,34
7935,0,7868,2,67,60,0
7991,0,7939,3,52,51,0
8080,0,7995,0,85,84,0
8115,0,8084,1,31,0,27
8129,0,8119,2,10,9,0
8197,0,8133,3,64,63,0
8208,0,8201,0,7,6,0
8234,0,8212,1,22,0,29
8254,0,8238,2,16,15,0
8355,0,8258,3,97,96,0
8450,0,8359,0,91,90,0
8497,0,8454,1,43,0,21
8538,0,8501,2,37,36,0
8585,0,8542,3,43,42,0
8632,0,8589,0,43,42,0
8679,0,8636,1,43,0,21
8762,0,8683,2,79,78,0
8809,0,8766,3,43,42,0
8862,0,8813,0,49,48,0
8909,0,8866,1,43,0,22
9031,0,8913,2,118,117,0
9132,0,9035,3,97,96,0
9206,0,9136,0,70,69,0
9268,0,9210,1,58,0,8
9315,0,9272,2,43,42,0
9380,0,9319,3,61,60,0
9472,0,9384,0,88,87,0
9498,0,9476,1,22,0,8
9593,0,9502,2,91,90,0
9637,0,9597,3,40,39,0
9687,0,9641,0,46,45,0
