step,tl_id,start_at_step,cycle_time
171,0,-1,176
443,0,175,272
667,0,447,224
849,0,671,182
1163,0,853,314
1378,0,1167,215
1761,0,1382,383
2027,0,1765,266
2143,0,2031,116
2439,0,2147,296
2801,0,2443,362
3058,0,2805,257
3288,0,3062,230
3560,0,3292,272
3859,0,3564,299
4026,0,3863,167
4190,0,4030,164
4411,0,4194,221
4686,0,4415,275
5030,0,4690,344
5170,0,5034,140
5355,0,5174,185
5558,0,5359,203
5941,0,5562,383
6144,0,5945,203
6485,0,6148,341
6754,0,6489,269
7071,0,6758,317
7466,0,7075,395
7702,0,7470,236
8001,0,7706,299
8285,0,8005,284
8653,0,8289,368
8907,0,8657,254
