step,tl_id,start_at_step,cycle_time
279,0,-1,284
581,0,283,302
754,0,585,173
960,0,758,206
1136,0,964,176
1285,0,1140,149
1485,0,1289,200
1712,0,1489,227
1984,0,1716,272
2229,0,1988,245
2441,0,2233,212
2635,0,2445,194
2922,0,2639,287
3182,0,2926,260
3541,0,3186,359
3816,0,3545,275
4190,0,3820,374
4441,0,4194,251
4701,0,4445,260
4883,0,4705,182
5113,0,4887,230
5478,0,5117,365
5636,0,5482,158
5944,0,5640,308
6252,0,5948,308
6599,0,6256,347
6871,0,6603,272
7206,0,6875,335
7490,0,7210,284
7846,0,7494,356
8136,0,7850,290
8312,0,8140,176
8482,0,8316,170
8862,0,8486,380
