step,tl_id,start_at_step,cycle_time
225,0,-1,230
464,0,229,239
760,0,468,296
996,0,764,236
1166,0,1000,170
1348,0,1170,182
1683,0,1352,335
1979,0,1687,296
2347,0,1983,368
2670,0,2351,323
2933,0,2674,263
3382,0,2937,449
3612,0,3386,230
3869,0,3616,257
4129,0,3873,260
4359,0,4133,230
4667,0,4363,308
4996,0,4671,329
5172,0,5000,176
5540,0,5176,368
5692,0,5544,152
5922,0,5696,230
6191,0,5926,269
6427,0,6195,236
6687,0,6431,260
7010,0,6691,323
7273,0,7014,263
7479,0,7277,206
7799,0,7483,320
8071,0,7803,272
