step,tl_id,start_at_step,cycle_time
225,0,-1,230
551,0,229,326
844,0,555,293
1011,0,848,167
1208,0,1015,197
1429,0,1212,221
1665,0,1433,236
2048,0,1669,383
2356,0,2052,308
2658,0,2360,302
2948,0,2662,290
3271,0,2952,323
3441,0,3275,170
3728,0,3445,287
4045,0,3732,317
4413,0,4049,368
4652,0,4417,239
4903,0,4656,251
5151,0,4907,248
5453,0,5155,302
5812,0,5457,359
6048,0,5816,236
6347,0,6052,299
6703,0,6351,356
6903,0,6707,200
7118,0,6907,215
7486,0,7122,368
7704,0,7490,218
7841,0,7708,137
8047,0,7845,206
8310,0,8051,263
