step,tl_id,start_at_step,cycle_time
189,0,-1,194
434,0,193,245
721,0,438,287
852,0,725,131
1091,0,856,239
1252,0,1095,161
1515,0,1256,263
1838,0,1519,323
2068,0,1842,230
2349,0,2072,281
2663,0,2353,314
2911,0,2667,248
3153,0,2915,242
3395,0,3157,242
3667,0,3399,272
3978,0,3671,311
4283,0,3982,305
4549,0,4287,266
4896,0,4553,347
5216,0,4900,320
5419,0,5220,203
5661,0,5423,242
5942,0,5665,281
6250,0,5946,308
6687,0,6254,437
6863,0,6691,176
7174,0,6867,311
7443,0,7178,269
7715,0,7447,272
7975,0,7719,260
8178,0,7979,203
8510,0,8182,332
