step,tl_id,start_at_step,stage,stage_time,time_beyond_queue_clearance,residual_queue
21,0,-1,0,22,21,0
56,0,25,1,31,30,0
85,0,60,2,25,15,0
201,0,89,3,112,98,0
242,0,205,0,37,0,6
304,0,246,1,58,16,0
357,0,308,2,49,0,1
395,0,361,3,34,0,6
481,0,399,0,82,44,0
567,0,485,1,82,30,0
584,0,571,2,13,0,20
595,0,588,3,7,0,30
663,0,599,0,64,44,0
707,0,667,1,40,21,0
784,0,711,2,73,0,5
906,0,788,3,118,28,0
920,0,910,0,10,0,25
1024,0,924,1,100,30,0
1077,0,1028,2,49,0,10
1160,0,1081,3,79,11,0
1237,0,1164,0,73,0,8
1308,0,1241,1,67,11,0
1361,0,1312,2,49,0,13
1375,0,1365,3,10,0,26
1434,0,1379,0,55,0,12
1475,0,1438,1,37,8,0
1546,0,1479,2,67,0,3
1614,0,1550,3,64,0,13
1700,0,1618,0,82,17,0
1711,0,1704,1,7,0,24
1824,0,1715,2,109,40,0
1910,0,1828,3,82,0,4
2023,0,1914,0,109,37,0
2127,0,2027,1,100,21,0
2156,0,2131,2,25,0,28
2251,0,2160,3,91,0,1
2301,0,2255,0,46,0,8
2363,0,2305,1,58,0,6
2440,0,2367,2,73,0,9
2532,0,2444,3,88,0,5
2621,0,2536,0,85,0,2
2665,0,2625,1,40,0,14
2715,0,2669,2,46,0,21
2789,0,2719,3,70,0,8
2890,0,2793,0,97,9,0
2949,0,2894,1,55,0,13
2960,0,2953,2,7,0,37
3043,0,2964,3,79,0,4
3153,0,3047,0,106,44,0
3257,0,3157,1,100,14,0
3298,0,3261,2,37,0,24
3390,0,3302,3,88,8,0
3455,0,3394,0,61,0,0
3556,0,3459,1,97,24,0
3597,0,3560,2,37,0,23
3683,0,3601,3,82,0,0
3733,0,3687,0,46,0,7
3792,0,3737,1,55,0,6
3914,0,3796,2,118,21,0
3991,0,3918,3,73,3,0
4044,0,3995,0,49,0,14
4154,0,4048,1,106,22,0
4276,0,4158,2,118,24,0
4323,0,4280,3,43,0,21
4364,0,4327,0,37,0,22
4396,0,4368,1,28,0,27
4515,0,4400,2,115,73,0
4559,0,4519,3,40,0,19
4663,0,4563,0,100,6,0
4725,0,4667,1,58,0,11
4835,0,4729,2,106,51,0
4930,0,4839,3,91,14,0
4986,0,4934,0,52,0,15
5066,0,4990,1,76,3,0
5185,0,5070,2,115,39,0
5271,0,5189,3,82,8,0
5327,0,5275,0,52,0,14
5431,0,5331,1,100,27,0
5505,0,5435,2,70,0,6
5525,0,5509,3,16,0,33
5614,0,5529,0,85,2,0
5673,0,5618,1,55,0,11
5735,0,5677,2,58,0,15
5782,0,5739,3,43,0,17
5859,0,5786,0,73,5,0
5957,0,5863,1,94,6,0
6028,0,5961,2,67,0,11
6066,0,6032,3,34,0,26
6092,0,6070,0,22,0,31
6139,0,6096,1,43,0,7
6171,0,6143,2,28,0,21
6293,0,6175,3,118,43,0
6373,0,6297,0,76,0,8
6402,0,6377,1,25,0,29
6470,0,6406,2,64,0,10
6487,0,6474,3,13,0,23
6609,0,6491,0,118,49,0
6620,0,6613,1,7,0,36
6667,0,6624,2,43,0,19
6690,0,6671,3,19,0,32
6758,0,6694,0,64,21,0
6793,0,6762,1,31,0,27
6831,0,6797,2,34,0,25
6869,0,6835,3,34,0,21
6931,0,6873,0,58,17,0
6957,0,6935,1,22,0,30
7016,0,6961,2,55,0,17
7111,0,7020,3,91,19,0
7176,0,7115,0,61,0,1
7280,0,7180,1,100,3,0
7336,0,7284,2,52,0,17
7350,0,7340,3,10,0,35
7394,0,7354,0,40,0,2
7444,0,7398,1,46,0,13
7509,0,7448,2,61,0,4
7556,0,7513,3,43,0,16
7669,0,7560,0,109,105,0
7776,0,7673,1,103,4,0
7856,0,7780,2,76,56,0
7885,0,7860,3,25,0,29
7950,0,7889,0,61,60,0
8024,0,7954,1,70,0,7
8098,0,8028,2,70,69,0
8124,0,8102,3,22,0,31
8180,0,8128,0,52,51,0
8290,0,8184,1,106,64,0
8403,0,8294,2,109,108,0
8480,0,8407,3,73,0,9
8581,0,8484,0,97,96,0
8637,0,8585,1,52,51,0
8738,0,8641,2,97,96,0
8764,0,8742,3,22,0,17
8883,0,8768,0,115,114,0
8933,0,8887,1,46,45,0
8983,0,8937,2,46,45,0
9015,0,8987,3,28,0,6
9122,0,9019,0,103,102,0
9166,0,9126,1,40,39,0
9261,0,9170,2,91,90,0
