step,tl_id,start_at_step,cycle_time
249,0,-1,254
500,0,253,251
793,0,504,293
1128,0,797,335
1454,0,1132,326
1723,0,1458,269
1911,0,1727,188
2147,0,1915,236
2308,0,2151,161
2628,0,2312,320
2990,0,2632,362
3223,0,2994,233
3537,0,3227,314
3698,0,3541,161
4069,0,3702,371
4227,0,4073,158
4457,0,4231,230
4729,0,4461,272
4863,0,4733,134
5033,0,4867,170
5248,0,5037,215
5580,0,5252,332
5807,0,5584,227
6010,0,5811,203
6246,0,6014,236
6458,0,6250,212
6685,0,6462,227
6969,0,6689,284
7373,0,6973,404
7606,0,7377,233
7950,0,7610,344
8258,0,7954,308
8404,0,8262,146
