step,tl_id,start_at_step,cycle_time
219,0,-1,224
455,0,223,236
766,0,459,311
1008,0,770,242
1340,0,1012,332
1501,0,1344,161
1809,0,1505,308
2237,0,1813,428
2395,0,2241,158
2697,0,2399,302
2903,0,2701,206
3181,0,2907,278
3465,0,3185,284
3758,0,3469,293
3931,0,3762,173
4245,0,3935,314
4658,0,4249,413
4963,0,4662,305
5142,0,4967,179
5480,0,5146,338
5626,0,5484,146
5973,0,5630,347
6083,0,5977,110
6301,0,6087,218
6666,0,6305,365
7052,0,6670,386
7426,0,7056,374
7677,0,7430,251
7910,0,7681,233
8176,0,7914,266
8511,0,8180,335
