step,tl_id,start_at_step,cycle_time
189,0,-1,194
428,0,193,239
694,0,432,266
966,0,698,272
1376,0,970,410
1606,0,1380,230
1884,0,1610,278
2090,0,1888,206
2401,0,2094,311
2562,0,2405,161
2942,0,2566,380
3238,0,2946,296
3432,0,3242,194
3668,0,3436,236
3934,0,3672,266
4206,0,3938,272
4499,0,4210,293
4660,0,4503,161
4971,0,4664,311
5267,0,4975,296
5476,0,5271,209
5847,0,5480,371
6086,0,5851,239
6292,0,6090,206
6612,0,6296,320
6848,0,6616,236
7165,0,6852,317
7434,0,7169,269
7703,0,7438,269
8014,0,7707,311
8286,0,8018,272
